DATEPRD,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
07-Apr-14,7405,15/9-F-1 C,0,0,0,0,0,0,0,0,0,0,0,0
08-Apr-14,7405,15/9-F-1 C,0,0,0,0,0,1.00306,0,0,0,0,0,0
09-Apr-14,7405,15/9-F-1 C,0,0,0,0,0,0.97901,0,0,0,0,0,0
10-Apr-14,7405,15/9-F-1 C,0,0,0,0,0,0.54576,0,0,0,0,0,0
11-Apr-14,7405,15/9-F-1 C,0,310.376,96.876,277.278,0,1.21599,33.098,10.48,33.072,0,0,0
12-Apr-14,7405,15/9-F-1 C,0,303.501,96.923,281.447,0,3.08702,22.053,8.704,22.053,0,0,0
13-Apr-14,7405,15/9-F-1 C,0,303.535,96.959,276.032,0,1.96237,27.503,9.423,16.163,0,0,0
14-Apr-14,7405,15/9-F-1 C,0,303.782,96.969,282.787,0,0,20.996,8.131,20.737,0,0,0
15-Apr-14,7405,15/9-F-1 C,0,303.858,97.021,289.941,0,31.14186,13.918,8.498,12.182,0,0,0
16-Apr-14,7405,15/9-F-1 C,0,303.792,97.066,299.672,0,0,4.12,8.821,1.49,0,0,0
17-Apr-14,7405,15/9-F-1 C,0,304.335,96.919,282.901,0,41.23599,21.434,8.854,18.795,0,0,0
18-Apr-14,7405,15/9-F-1 C,0,304.849,96.72,273.701,0,0,31.148,9.64,28.503,0,0,0
19-Apr-14,7405,15/9-F-1 C,0,305.371,96.616,259.62,0,0.43686,45.752,9.639,43.157,0,0,0
20-Apr-14,7405,15/9-F-1 C,0,313.871,96.56,282.814,0,0.45428,31.056,9.62,28.484,0,0,0
21-Apr-14,7405,15/9-F-1 C,11.5,301.376,102.676,204.795,0,20.98975,96.58,19.197,69.776,0,0,0
22-Apr-14,7405,15/9-F-1 C,24,289.421,106.353,182.059,0,43.34345,107.362,37.939,78.935,631,90439,0
23-Apr-14,7405,15/9-F-1 C,24,270.24,107.644,171.053,0,47.16752,99.187,60.757,70.627,1166,165720,0
24-Apr-14,7405,15/9-F-1 C,24,262.843,107.869,168.242,0,47.73231,94.601,63.047,66.049,1550,221707,0
25-Apr-14,7405,15/9-F-1 C,24,255.527,107.971,165.539,0,48.53377,89.988,64.547,61.405,1249,178064,0
26-Apr-14,7405,15/9-F-1 C,24,247.199,108.052,162.422,0,49.8445,84.777,65.724,56.148,1346,192602,0
27-Apr-14,7405,15/9-F-1 C,24,240.736,108.054,159.899,0,50.29698,80.837,66.934,52.202,1350,194496,0
28-Apr-14,7405,15/9-F-1 C,24,235.021,108.042,157.683,0,50.73588,77.338,67.848,48.708,1346,192900,0
29-Apr-14,7405,15/9-F-1 C,24,232.744,107.988,156.795,0,50.11392,75.949,65.707,47.376,1279,184900,0
30-Apr-14,7405,15/9-F-1 C,24,233.298,107.893,157.179,0,48.92679,76.118,62.796,47.611,1226,177108,0
01-May-14,7405,15/9-F-1 C,24,231.089,107.877,156.399,0,48.93863,74.69,62.377,46.196,1213,174609,0
02-May-14,7405,15/9-F-1 C,24,231.419,107.817,156.69,0,48.3037,74.729,60.747,46.15,1074,154871,0
03-May-14,7405,15/9-F-1 C,24,230.766,107.795,156.606,0,48.1735,74.16,60.628,45.733,1044,147930,0
04-May-14,7405,15/9-F-1 C,24,230.596,107.764,156.688,0,47.46609,73.908,58.279,45.491,970,139378,0
05-May-14,7405,15/9-F-1 C,24,229.424,107.78,156.429,0,47.84002,72.994,54.905,44.549,946,136980,0
06-May-14,7405,15/9-F-1 C,24,225.902,107.86,154.951,0,49.00558,70.952,58.883,42.45,1003,144950,0
07-May-14,7405,15/9-F-1 C,24,225.768,107.838,155.059,0,47.9204,70.71,57.426,42.049,925,135000,0
08-May-14,7405,15/9-F-1 C,24,225.687,107.821,155.142,0,47.29695,70.545,57.656,41.159,914,127565,0
09-May-14,7405,15/9-F-1 C,13.83,227.798,107.599,156.852,0,29.13359,70.946,55.955,41.745,177,24323,0
10-May-14,7405,15/9-F-1 C,24,226.061,107.684,155.165,0,48.13438,70.896,57.374,41.905,944,52163,0
11-May-14,7405,15/9-F-1 C,24,225.097,107.836,155.162,0,47.49389,69.935,58.024,41.483,823,117732,0
12-May-14,7405,15/9-F-1 C,24,226.023,107.772,155.797,0,46.93359,70.226,56.885,41.807,769,111238,0
13-May-14,7405,15/9-F-1 C,24,226.905,107.717,156.577,0,46.3352,70.328,54.255,41.926,741,107144,0
14-May-14,7405,15/9-F-1 C,24,225.576,107.741,156.204,0,45.16209,69.372,54.995,40.981,713,102881,0
15-May-14,7405,15/9-F-1 C,24,225.893,107.709,156.826,0,46.31644,69.067,48.598,40.651,744,106745,0
16-May-14,7405,15/9-F-1 C,24,225.701,107.71,157.108,0,46.34614,68.593,48.378,40.138,736,104864,0
17-May-14,7405,15/9-F-1 C,24,223.603,107.778,156.346,0,47.08721,67.256,53.921,38.84,783,110078,0
18-May-14,7405,15/9-F-1 C,24,220.102,107.889,154.695,0,47.76981,65.407,53.832,36.99,835,117388,0
19-May-14,7405,15/9-F-1 C,24,220.49,107.86,155.176,0,47.13595,65.314,55.754,36.906,789,109517,0
20-May-14,7405,15/9-F-1 C,24,220.154,107.859,155.238,0,47.14247,64.916,55.628,36.509,783,109362,0
21-May-14,7405,15/9-F-1 C,24,220.066,107.851,155.375,0,46.52459,64.691,52.236,36.281,744,104993,0
22-May-14,7405,15/9-F-1 C,24,219.983,107.852,155.547,0,46.289,64.436,53.661,36.019,735,107116,0
23-May-14,7405,15/9-F-1 C,24,219.863,107.867,155.572,0,46.28423,64.291,49.053,35.873,743,108079,93
24-May-14,7405,15/9-F-1 C,24,219.923,107.883,155.753,0,46.24216,64.17,54.691,35.751,747,108387,100
25-May-14,7405,15/9-F-1 C,24,219.977,107.903,155.904,0,46.26168,64.073,55.231,35.671,751,105810,101
26-May-14,7405,15/9-F-1 C,24,219.974,107.921,156.043,0,46.26511,63.93,55.103,35.529,727,106514,87
27-May-14,7405,15/9-F-1 C,24,219.98,107.936,156.243,0,46.22633,63.737,55.311,35.335,716,105800,91
28-May-14,7405,15/9-F-1 C,24,219.267,107.445,155.716,0,46.215,63.551,55.508,35.155,695,102250,77
29-May-14,7405,15/9-F-1 C,24,220.007,107.962,156.549,0,46.21506,63.458,56.171,35.052,699,102824,77
30-May-14,7405,15/9-F-1 C,24,220,107.974,156.665,0,46.23157,63.335,55.852,34.924,704,103978,78
31-May-14,7405,15/9-F-1 C,24,219.994,107.985,156.783,0,46.2074,63.21,55.596,34.793,716,105761,79
01-Jun-14,7405,15/9-F-1 C,24,220.006,107.994,156.864,0,46.26479,63.142,55.963,34.726,724,107036,80
02-Jun-14,7405,15/9-F-1 C,22,221.328,107.825,157.538,0,41.7134,63.79,50.774,35.352,460,68263,46
03-Jun-14,7405,15/9-F-1 C,24,220.24,107.965,157.868,0,46.19319,62.373,53.047,33.947,715,104866,81
04-Jun-14,7405,15/9-F-1 C,24,221.268,107.961,159.451,0,46.15731,61.817,53.736,33.387,707,104234,80
05-Jun-14,7405,15/9-F-1 C,24,221.045,107.973,158.758,0,47.04157,62.286,54.245,33.842,677,99517,91
06-Jun-14,7405,15/9-F-1 C,24,220.75,107.987,157.674,0,47.2027,63.076,56.534,34.646,690,99850,92
07-Jun-14,7405,15/9-F-1 C,24,220.64,107.994,157.278,0,47.19411,63.362,56.615,34.934,694,100306,92
08-Jun-14,7405,15/9-F-1 C,24,220.504,108.003,157.185,0,47.15202,63.319,52.051,34.892,691,99959,91
09-Jun-14,7405,15/9-F-1 C,19.5,221.451,107.757,159.113,0,38.97891,62.337,53.559,34.67,238,34916,28
10-Jun-14,7405,15/9-F-1 C,24,220.852,107.991,158.075,0,46.51253,62.777,54.486,34.352,647,95262,85
11-Jun-14,7405,15/9-F-1 C,24,218.415,108.065,156.685,0,47.81521,61.73,54.295,33.314,746,108793,94
12-Jun-14,7405,15/9-F-1 C,24,215.497,108.139,155.559,0,48.72777,59.938,61.561,31.529,805,116555,102
13-Jun-14,7405,15/9-F-1 C,24,214.823,108.135,154.685,0,48.26392,60.138,62.327,31.739,819,120308,57
14-Jun-14,7405,15/9-F-1 C,24,215.833,108.105,155.598,0,48.00591,60.235,59.584,31.836,781,115374,54
15-Jun-14,7405,15/9-F-1 C,24,214.877,108.114,154.958,0,48.04032,59.92,60.774,31.544,786,116058,55
16-Jun-14,7405,15/9-F-1 C,24,215.381,108.088,155.333,0,47.74037,60.048,59.445,31.671,757,111153,52
17-Jun-14,7405,15/9-F-1 C,24,216.119,108.067,155.978,0,47.62397,60.14,58.607,31.763,727,107051,51
18-Jun-14,7405,15/9-F-1 C,24,215.984,108.066,156.197,0,47.63986,59.787,58.662,31.4,724,106457,51
19-Jun-14,7405,15/9-F-1 C,24,215.818,108.066,156.378,0,47.60717,59.44,57.55,31.053,715,105828,53
20-Jun-14,7405,15/9-F-1 C,24,215.579,108.073,156.488,0,47.58517,59.091,58.446,30.704,711,104861,51
21-Jun-14,7405,15/9-F-1 C,24,215.304,108.079,156.599,0,47.6112,58.705,58.703,30.313,708,104156,50
22-Jun-14,7405,15/9-F-1 C,24,214.949,108.085,156.713,0,47.61982,58.236,58.418,29.846,703,102418,52
23-Jun-14,7405,15/9-F-1 C,24,214.858,108.087,157.394,0,47.65973,57.464,57.883,28.78,696,102285,52
24-Jun-14,7405,15/9-F-1 C,24,214.897,108.08,157.989,0,47.62792,56.908,57.35,28.519,658,96652,95
25-Jun-14,7405,15/9-F-1 C,24,214.822,108.084,157.947,0,46.56755,56.875,58.007,28.477,576,85082,79
26-Jun-14,7405,15/9-F-1 C,16.58,219.559,107.447,158.581,0,44,60.978,49.152,35.123,370,55420,51
27-Jun-14,7405,15/9-F-1 C,23.83,217.252,107.635,162.789,0,44.3751,54.462,50.511,26.032,418,63214,59
28-Jun-14,7405,15/9-F-1 C,24,215.093,108.078,160.766,0,47.05341,54.327,55.688,25.903,589,88193,92
29-Jun-14,7405,15/9-F-1 C,24,215.259,108.099,160.197,0,46.83166,55.062,55.97,26.646,572,85616,82
30-Jun-14,7405,15/9-F-1 C,24,215.351,108.108,160.212,0,45.82783,55.139,56.006,26.727,513,76979,71
01-Jul-14,7405,15/9-F-1 C,24,215.385,108.114,160.417,0,46.78696,54.967,56.254,26.555,563,84308,79
02-Jul-14,7405,15/9-F-1 C,24,215.407,108.119,160.599,0,46.79973,54.808,51.652,26.39,564,84365,79
03-Jul-14,7405,15/9-F-1 C,24,215.332,108.124,160.782,0,46.80369,54.551,50.821,26.132,565,84351,79
04-Jul-14,7405,15/9-F-1 C,24,215.211,108.129,161.101,0,46.84702,54.111,51.418,25.676,564,84183,80
05-Jul-14,7405,15/9-F-1 C,24,215.119,108.132,161.484,0,46.85599,53.635,54.232,25.201,563,83870,80
06-Jul-14,7405,15/9-F-1 C,24,215.067,108.134,161.973,0,46.86472,53.094,56.636,24.659,563,83854,80
07-Jul-14,7405,15/9-F-1 C,24,215.07,108.136,162.407,0,46.82457,52.663,54.966,24.234,522,77847,154
08-Jul-14,7405,15/9-F-1 C,24,215.047,108.139,163.023,0,46.80372,52.024,57.485,23.586,523,77885,247
09-Jul-14,7405,15/9-F-1 C,24,215.136,108.14,163.889,0,46.80708,51.247,56.123,22.798,522,77859,247
10-Jul-14,7405,15/9-F-1 C,24,215.165,108.143,164.233,0,46.79164,50.932,57.489,22.48,490,73241,213
11-Jul-14,7405,15/9-F-1 C,24,215.188,108.144,164.696,0,46.78773,50.492,56.119,22.038,492,72895,253
12-Jul-14,7405,15/9-F-1 C,24,215.464,108.142,165.927,0,46.85941,49.536,56.633,21.08,488,72637,204
13-Jul-14,7405,15/9-F-1 C,24,215.759,108.134,166.743,0,46.80047,49.016,57.204,20.54,482,71515,200
14-Jul-14,7405,15/9-F-1 C,24,215.977,108.121,167.412,0,47.00266,48.565,56.775,20.102,492,73096,215
15-Jul-14,7405,15/9-F-1 C,24,215.051,108.145,166.189,0,47.88536,48.862,56.395,20.38,476,70443,247
16-Jul-14,7405,15/9-F-1 C,24,214.827,108.15,166.342,0,47.76055,48.486,56.418,20.016,466,69327,244
17-Jul-14,7405,15/9-F-1 C,24,214.761,108.151,166.585,0,47.7135,48.176,55.027,19.707,464,68817,242
18-Jul-14,7405,15/9-F-1 C,24,214.923,108.148,167.474,0,47.69517,47.449,58.937,19.009,459,68361,241
19-Jul-14,7405,15/9-F-1 C,24,215.035,108.147,167.639,0,47.68624,47.396,58.307,18.922,458,68466,241
20-Jul-14,7405,15/9-F-1 C,22.42,216.045,108.021,168.827,0,43.93395,47.218,55.548,18.539,291,44919,139
21-Jul-14,7405,15/9-F-1 C,24,215.112,108.142,170.3,0,47.97656,44.812,56.696,16.288,487,72966,256
22-Jul-14,7405,15/9-F-1 C,24,215.062,108.176,168.716,0,47.70091,46.346,58.756,17.868,469,69274,242
23-Jul-14,7405,15/9-F-1 C,24,215.205,108.182,169.048,0,47.71833,46.157,58.985,17.681,465,69891,240
24-Jul-14,7405,15/9-F-1 C,24,215.378,108.182,169.281,0,47.63336,46.097,59.719,17.614,467,69743,232
25-Jul-14,7405,15/9-F-1 C,24,215.526,108.183,169.771,0,47.65598,45.756,59.467,17.269,464,69237,233
26-Jul-14,7405,15/9-F-1 C,24,215.614,108.183,170.112,0,47.60958,45.501,60.039,17.047,459,68831,252
27-Jul-14,7405,15/9-F-1 C,24,215.844,108.183,170.957,0,47.59103,44.887,58.891,16.437,461,68638,260
28-Jul-14,7405,15/9-F-1 C,24,216.087,108.183,171.445,0,47.60245,44.642,59.252,16.195,458,68331,245
29-Jul-14,7405,15/9-F-1 C,24,215.966,108.191,171.367,0,48.1316,44.598,56.664,16.151,482,71885,259
30-Jul-14,7405,15/9-F-1 C,24,214.626,108.233,169.636,0,48.71677,44.99,57.165,16.522,489,72278,243
31-Jul-14,7405,15/9-F-1 C,24,215.092,108.22,171.845,0,48.71789,43.247,58.959,14.725,376,56055,218
01-Aug-14,7405,15/9-F-1 C,24,215.027,108.221,171.356,0,48.72132,43.671,59.044,15.15,378,56399,218
02-Aug-14,7405,15/9-F-1 C,24,215.155,108.217,172.016,0,48.70453,43.139,58.063,14.605,379,56290,218
03-Aug-14,7405,15/9-F-1 C,24,215.13,108.217,171.879,0,48.69856,43.251,57.608,14.744,377,56569,213
04-Aug-14,7405,15/9-F-1 C,24,212.895,108.262,168.859,0,49.53814,44.036,56.583,15.518,418,61912,228
05-Aug-14,7405,15/9-F-1 C,24,210.167,108.325,166.758,0,49.63278,43.409,63.583,14.913,508,75078,262
06-Aug-14,7405,15/9-F-1 C,24,209.823,108.321,167.206,0,49.59429,42.617,62.685,14.108,470,69713,253
07-Aug-14,7405,15/9-F-1 C,24,210.094,108.307,169.043,0,50.19488,41.051,60.702,12.535,521,77391,294
08-Aug-14,7405,15/9-F-1 C,24,210.184,108.297,169.819,0,50.21089,40.365,62.56,11.838,518,76995,297
09-Aug-14,7405,15/9-F-1 C,24,210.545,108.283,170.397,0,49.9463,40.148,58.14,11.606,493,73657,290
10-Aug-14,7405,15/9-F-1 C,24,210.631,108.281,170.858,0,50.23923,39.773,56.231,11.219,509,76002,303
11-Aug-14,7405,15/9-F-1 C,24,213.448,108.171,176.098,0,49.43711,37.35,50.724,8.751,352,52975,241
12-Aug-14,7405,15/9-F-1 C,24,215.506,108.138,178.412,0,48.82824,37.094,44.267,8.482,287,44830,240
13-Aug-14,7405,15/9-F-1 C,24,215.895,108.159,178.003,0,48.57821,37.892,50.89,9.291,279,44300,235
14-Aug-14,7405,15/9-F-1 C,24,215.855,108.189,177.023,0,48.49824,38.832,56.831,10.254,297,47071,249
15-Aug-14,7405,15/9-F-1 C,24,215.777,108.204,176.233,0,48.4718,39.543,57.329,10.978,297,46462,248
16-Aug-14,7405,15/9-F-1 C,24,216.002,108.202,176.635,0,48.47927,39.366,52.846,10.796,296,44219,247
17-Aug-14,7405,15/9-F-1 C,24,216.016,108.211,176.177,0,48.47286,39.839,53.758,11.259,296,44243,247
18-Aug-14,7405,15/9-F-1 C,24,216.082,108.215,176.08,0,48.44686,40.001,57.064,11.427,293,44083,247
19-Aug-14,7405,15/9-F-1 C,0.99,217.065,108.215,176.476,0,15.61403,40.589,56.849,12.717,0,0,0
20-Aug-14,7405,15/9-F-1 C,0,242.944,103.647,242.378,0,0.51505,0.566,15.363,0.566,0,0,0
21-Aug-14,7405,15/9-F-1 C,0,234.107,104.129,233.521,0,0.53602,0.586,19.296,0.586,0,0,0
22-Aug-14,7405,15/9-F-1 C,0,234.107,104.129,233.521,0,0.53602,0.586,19.296,0.586,0,0,0
23-Aug-14,7405,15/9-F-1 C,0,234.107,104.129,233.521,0,0.53602,0.586,19.296,0.586,0,0,0
24-Aug-14,7405,15/9-F-1 C,0,234.107,104.129,233.521,0,0.53602,0.586,19.296,0.586,0,0,0
25-Aug-14,7405,15/9-F-1 C,0,266.286,101.806,205.786,0,0.50519,60.499,21.192,60.499,0,0,0
26-Aug-14,7405,15/9-F-1 C,0,268.533,101.253,188.69,0,0.52745,79.843,18.682,79.843,0,0,0
27-Aug-14,7405,15/9-F-1 C,0,271.096,101.206,190.031,0,0.51857,81.065,18.273,81.065,0,0,0
28-Aug-14,7405,15/9-F-1 C,0,266.151,98.061,184.237,0,0.50971,81.914,17.432,81.914,0,0,0
29-Aug-14,7405,15/9-F-1 C,0,276.538,101.183,195.214,0,0.49239,81.324,15.927,81.324,0,0,0
30-Aug-14,7405,15/9-F-1 C,0,279.004,101.128,196.735,0,0.47928,82.269,15.532,82.269,0,0,0
31-Aug-14,7405,15/9-F-1 C,0,281.008,101.032,207.12,0,0.49207,73.889,16.726,73.889,0,0,0
01-Sep-14,7405,15/9-F-1 C,0,282.916,100.949,232.018,0,0.50623,50.898,15.534,50.894,0,0,0
02-Sep-14,7405,15/9-F-1 C,3.88,284.441,100.737,243.636,0,3.73434,40.805,20.768,35.651,0,0,0
03-Sep-14,7405,15/9-F-1 C,19.17,248.024,106.953,205.834,0,40.66991,42.19,46.49,13.352,104,16926,74
04-Sep-14,7405,15/9-F-1 C,24,237.287,107.37,208.8,0,61.08916,28.487,53.783,2.371,290,46376,537
05-Sep-14,7405,15/9-F-1 C,24,223.51,108.49,184.59,0,53.05112,38.92,66.292,10.308,428,69487,344
06-Sep-14,7405,15/9-F-1 C,24,225.251,108.443,181.588,0,49.88744,43.664,64.888,15.084,423,68818,342
07-Sep-14,7405,15/9-F-1 C,24,225.938,108.428,181.002,0,49.63413,44.937,60.686,16.368,412,67226,337
08-Sep-14,7405,15/9-F-1 C,24,224.929,108.435,179.58,0,49.46683,45.349,62.91,16.791,411,66847,337
09-Sep-14,7405,15/9-F-1 C,24,224.676,108.408,179.137,0,49.47164,45.539,61.993,16.993,409,66355,334
10-Sep-14,7405,15/9-F-1 C,24,224.654,108.388,179.216,0,48.69733,45.438,62.495,16.898,390,63293,315
11-Sep-14,7405,15/9-F-1 C,24,225.961,108.339,180.898,0,48.65349,45.063,57.543,16.516,380,60995,327
12-Sep-14,7405,15/9-F-1 C,24,225.609,108.329,180.727,0,48.61656,44.882,56.713,16.342,391,57082,325
13-Sep-14,7405,15/9-F-1 C,24,225.3,108.32,180.798,0,48.64684,44.502,58.731,15.959,392,57123,329
14-Sep-14,7405,15/9-F-1 C,24,225.149,108.315,181.192,0,48.62198,43.957,60.817,15.414,384,56615,323
15-Sep-14,7405,15/9-F-1 C,24,224.943,108.308,181.296,0,48.62278,43.647,59.245,15.093,342,50991,291
16-Sep-14,7405,15/9-F-1 C,24,224.805,108.301,181.513,0,48.62732,43.292,58.169,14.624,339,50947,291
17-Sep-14,7405,15/9-F-1 C,24,224.625,108.298,181.714,0,48.64232,42.911,58.464,14.323,345,51928,297
18-Sep-14,7405,15/9-F-1 C,24,224.549,108.29,181.972,0,48.6447,42.577,58.858,14.006,334,49758,305
19-Sep-14,7405,15/9-F-1 C,24,224.559,108.282,182.302,0,48.6,42.257,59.273,13.685,330,49602,302
20-Sep-14,7405,15/9-F-1 C,24,221.863,108.331,179.487,0,49.14886,42.376,60.525,13.812,358,53618,320
21-Sep-14,7405,15/9-F-1 C,24,219.555,108.391,177.669,0,49.4,41.886,61.651,13.337,378,56787,333
22-Sep-14,7405,15/9-F-1 C,24,219.888,108.362,178.452,0,49.3,41.436,61.077,12.88,357,53587,332
23-Sep-14,7405,15/9-F-1 C,24,219.715,108.354,178.643,0,49.18709,41.072,58.684,12.505,354,53316,328
24-Sep-14,7405,15/9-F-1 C,24,219.833,108.346,179.376,0,49.1631,40.457,58.965,11.879,339,51385,318
25-Sep-14,7405,15/9-F-1 C,24,220.009,108.335,179.998,0,49.1295,40.011,55.705,11.421,325,49352,324
26-Sep-14,7405,15/9-F-1 C,24,219.967,108.331,180.194,0,49.13849,39.773,54.606,11.186,325,49388,322
27-Sep-14,7405,15/9-F-1 C,24,219.897,108.327,180.229,0,49.13247,39.668,53.283,11.088,322,49246,323
28-Sep-14,7405,15/9-F-1 C,23.09,220.042,108.321,180.668,0,49.014,39.374,53.805,10.846,308,47051,308
29-Sep-14,7405,15/9-F-1 C,0,243.074,105.065,238.816,0,6.59247,4.257,28.166,0.276,0,0,0
30-Sep-14,7405,15/9-F-1 C,8.17,241.919,105.526,199.357,0,14.40704,42.562,27.725,22.4,0,0,0
01-Oct-14,7405,15/9-F-1 C,24,226.032,107.481,217.957,0,53.67235,8.076,52.413,2.637,55,8962,142
